CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/15/2021,7:21,BROOKLYN,11234,40.632095,-73.91861,"(40.632095, -73.91861)",RALPH AVENUE,FLATLANDS AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4417792,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/13/2021,9:35,BROOKLYN,11234,40.615795,-73.93937,"(40.615795, -73.93937)",AVENUE P,EAST 35 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4417804,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/23/2021,19:25,BROOKLYN,11234,40.622658,-73.93641,"(40.622658, -73.93641)",,,3860      KINGS HIGHWAY,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4417787,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/14/2021,0:47,BROOKLYN,11234,40.621357,-73.92714,"(40.621357, -73.92714)",UTICA AVENUE,AVENUE M,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4417795,Sedan,Sedan,Sedan,,
05/16/2021,17:22,BROOKLYN,11234,40.62877,-73.91825,"(40.62877, -73.91825)",RALPH AVENUE,AVENUE J,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4417784,Motorcycle,,,,
05/14/2021,23:08,BROOKLYN,11234,40.61735,-73.92868,"(40.61735, -73.92868)",,,1772      EAST 48 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4417791,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/17/2021,13:56,BROOKLYN,11234,40.633472,-73.92042,"(40.633472, -73.92042)",GLENWOOD ROAD,PAERDEGAT AVENUE SOUTH,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4417798,Station Wagon/Sport Utility Vehicle,,,,
05/17/2021,18:36,BROOKLYN,11234,40.63336,-73.92928,"(40.63336, -73.92928)",,,4901      KINGS HIGHWAY,2,0,0,0,0,0,2,0,Backing Unsafely,Unspecified,Unspecified,,,4417799,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
05/17/2021,16:47,BROOKLYN,11234,40.62877,-73.91825,"(40.62877, -73.91825)",AVENUE J,RALPH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4417794,Sedan,,,,
05/17/2021,16:30,BROOKLYN,11234,40.624893,-73.934326,"(40.624893, -73.934326)",KINGS HIGHWAY,HUBBARD PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4417800,,,,,
05/18/2021,8:48,BROOKLYN,11234,40.62788,-73.93251,"(40.62788, -73.93251)",AVENUE J,KINGS HIGHWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4417803,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
05/18/2021,13:50,BROOKLYN,11234,40.608204,-73.920715,"(40.608204, -73.920715)",FLATBUSH AVENUE,AVENUE V,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4417929,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/17/2021,14:07,BROOKLYN,11234,40.615513,-73.91377,"(40.615513, -73.91377)",,,6201      AVENUE U,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4418842,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
04/29/2021,17:00,BROOKLYN,11234,40.639774,-73.920166,"(40.639774, -73.920166)",,,5916      FOSTER AVENUE,1,0,0,0,0,0,1,0,Brakes Defective,,,,,4418898,Sedan,,,,
05/22/2021,14:10,BROOKLYN,11234,40.627926,-73.93175,"(40.627926, -73.93175)",AVENUE J,EAST 46 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4419774,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/23/2021,20:15,BROOKLYN,11234,40.623856,-73.92257,"(40.623856, -73.92257)",EAST 55 STREET,AVENUE L,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,4419893,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
05/24/2021,16:00,BROOKLYN,11234,40.62362,-73.93561,"(40.62362, -73.93561)",,,3931      KINGS HIGHWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4420699,Sedan,,,,
05/19/2021,11:41,BROOKLYN,11234,40.637497,-73.92386,"(40.637497, -73.92386)",,,5502      FOSTER AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4420633,Sedan,Sedan,,,
05/24/2021,13:15,BROOKLYN,11234,40.624382,-73.92551,"(40.624382, -73.92551)",,,1449      EAST 52 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4420685,Sedan,,,,
05/22/2021,11:30,BROOKLYN,11234,40.619446,-73.91901,"(40.619446, -73.91901)",,,5811      AVENUE N,0,0,0,0,0,0,0,0,Unspecified,,,,,4420651,Station Wagon/Sport Utility Vehicle,,,,
05/21/2021,16:57,BROOKLYN,11234,40.628166,-73.92787,"(40.628166, -73.92787)",UTICA AVENUE,AVENUE J,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4420656,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
05/20/2021,17:49,BROOKLYN,11234,40.629143,-73.923134,"(40.629143, -73.923134)",EAST 55 STREET,FLATLANDS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,4420647,Sedan,Sedan,Sedan,,
05/22/2021,10:10,BROOKLYN,11234,40.601204,-73.91303,"(40.601204, -73.91303)",,,2859      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4420660,Sedan,Sedan,,,
05/20/2021,14:54,BROOKLYN,11234,40.621418,-73.92614,"(40.621418, -73.92614)",EAST 51 STREET,AVENUE M,,1,0,1,0,0,0,0,0,Turning Improperly,,,,,4420698,Sedan,,,,
05/23/2021,0:00,BROOKLYN,11234,40.616398,-73.920784,"(40.616398, -73.920784)",,,1595      EAST 56 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4420659,Station Wagon/Sport Utility Vehicle,,,,
05/19/2021,0:45,BROOKLYN,11234,40.623657,-73.935234,"(40.623657, -73.935234)",,,1307      EAST 40 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4420634,Sedan,,,,
05/24/2021,14:35,BROOKLYN,11234,40.609978,-73.92664,"(40.609978, -73.92664)",AVENUE T,KIMBALL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4420688,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/22/2021,14:11,BROOKLYN,11234,40.617382,-73.943474,"(40.617382, -73.943474)",KINGS HIGHWAY,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,,,,,4420652,Sedan,,,,
05/20/2021,19:14,BROOKLYN,11234,40.63501,-73.93132,"(40.63501, -73.93132)",,,4710      GLENWOOD ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4420646,Station Wagon/Sport Utility Vehicle,,,,
05/22/2021,16:00,BROOKLYN,11234,40.6107,-73.92113,"(40.6107, -73.92113)",EAST 53 PLACE,AVENUE U,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4420653,Sedan,,,,
05/23/2021,0:25,BROOKLYN,11234,40.592636,-73.90362,"(40.592636, -73.90362)",,,2900      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4420658,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/20/2021,0:00,BROOKLYN,11234,40.617924,-73.93174,"(40.617924, -73.93174)",FLATBUSH AVENUE,QUENTIN ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4420638,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/20/2021,2:54,BROOKLYN,11234,40.622593,-73.931175,"(40.622593, -73.931175)",,,1547      EAST 46 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,4420635,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
05/21/2021,21:40,BROOKLYN,11234,40.62973,-73.922226,"(40.62973, -73.922226)",FLATLANDS AVENUE,EAST 56 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4420649,Station Wagon/Sport Utility Vehicle,,,,
05/22/2021,18:34,BROOKLYN,11234,40.62621,-73.927666,"(40.62621, -73.927666)",FLATLANDS AVENUE,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4420654,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/23/2021,18:35,BROOKLYN,11234,40.63413,-73.928505,"(40.63413, -73.928505)",KINGS HIGHWAY,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4420682,Sedan,Sedan,,,
05/23/2021,16:05,BROOKLYN,11234,40.62667,-73.9248,"(40.62667, -73.9248)",,,1320      EAST 53 STREET,2,0,0,0,0,0,2,0,Failure to Keep Right,Unspecified,,,,4420663,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/25/2021,18:33,BROOKLYN,11234,40.623318,-73.93126,"(40.623318, -73.93126)",AVENUE L,EAST 46 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4420681,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/25/2021,19:28,BROOKLYN,11234,40.608864,-73.92146,"(40.608864, -73.92146)",,,2530      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4420683,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/25/2021,21:48,BROOKLYN,11234,,,,Belt Parkway,Erskine Street,,1,0,0,0,0,0,1,0,Unspecified,,,,,4420873,Sedan,Sedan,,,
05/25/2021,13:30,BROOKLYN,11234,40.609974,-73.93534,"(40.609974, -73.93534)",FILLMORE AVENUE,EAST 33 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4420700,Bike,,,,
05/26/2021,10:38,BROOKLYN,11234,40.61556,-73.91367,"(40.61556, -73.91367)",,,6216      AVENUE U,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4421038,Station Wagon/Sport Utility Vehicle,,,,
05/25/2021,17:00,BROOKLYN,11234,40.63267,-73.93101,"(40.63267, -73.93101)",,,4718      AVENUE H,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4421771,Sedan,Bike,,,
05/21/2021,23:06,BROOKLYN,11234,40.6009,-73.912704,"(40.6009, -73.912704)",,,2875      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4421767,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/27/2021,13:00,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",FLATBUSH AVENUE,AVENUE U,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4422325,Station Wagon/Sport Utility Vehicle,,,,
05/29/2021,11:20,BROOKLYN,11234,40.622288,-73.92624,"(40.622288, -73.92624)",,,1568      EAST 51 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4422323,Sedan,,,,
05/28/2021,11:50,BROOKLYN,11234,40.62797,-73.92683,"(40.62797, -73.92683)",,,1341      EAST 51 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4422340,Sedan,,,,
05/27/2021,16:47,BROOKLYN,11234,40.633144,-73.92356,"(40.633144, -73.92356)",AVENUE H,EAST 55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4422331,Sedan,Sedan,,,
05/27/2021,16:30,BROOKLYN,11234,40.61432,-73.92772,"(40.61432, -73.92772)",,,2286      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4422330,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
05/29/2021,8:45,BROOKLYN,11234,40.613937,-73.918526,"(40.613937, -73.918526)",,,2045      EAST 57 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4422341,Station Wagon/Sport Utility Vehicle,,,,
05/29/2021,11:50,BROOKLYN,11234,40.60625,-73.92374,"(40.60625, -73.92374)",RYDER STREET,AVENUE V,,0,0,0,0,0,0,0,0,Unspecified,,,,,4422329,Station Wagon/Sport Utility Vehicle,,,,
05/28/2021,13:45,BROOKLYN,11234,40.61477,-73.93663,"(40.61477, -73.93663)",,,3615      QUENTIN ROAD,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4422342,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
05/28/2021,21:15,BROOKLYN,11234,40.61463,-73.91298,"(40.61463, -73.91298)",,,2147      MILL AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4422337,Sedan,Sedan,,,
05/29/2021,14:37,BROOKLYN,11234,40.61925,-73.92192,"(40.61925, -73.92192)",,,5502      AVENUE N,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,4422343,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
05/28/2021,9:00,BROOKLYN,11234,40.628223,-73.91497,"(40.628223, -73.91497)",,,1086      BERGEN AVENUE,0,0,0,0,0,0,0,0,Fatigued/Drowsy,,,,,4422326,Station Wagon/Sport Utility Vehicle,,,,
05/30/2021,17:42,BROOKLYN,11234,40.61448,-73.92641,"(40.61448, -73.92641)",UTICA AVENUE,FILLMORE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4422327,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/30/2021,16:41,BROOKLYN,11234,40.629143,-73.923134,"(40.629143, -73.923134)",FLATLANDS AVENUE,EAST 55 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4422324,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/30/2021,21:58,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",FLATBUSH AVENUE,AVENUE U,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4422344,Station Wagon/Sport Utility Vehicle,Sedan,,,
07/20/2021,20:35,BROOKLYN,11234,40.626072,-73.923744,"(40.626072, -73.923744)",EAST 54 STREET,AVENUE K,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4438883,Sedan,Station Wagon/Sport Utility Vehicle,,,
07/20/2021,18:30,BROOKLYN,11234,40.62356,-73.927376,"(40.62356, -73.927376)",UTICA AVENUE,AVENUE L,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4439019,Sedan,Sedan,,,
05/31/2021,0:55,BROOKLYN,11234,40.62154,-73.92424,"(40.62154, -73.92424)",AVENUE M,EAST 53 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4422334,Sedan,Sedan,,,
05/31/2021,12:44,BROOKLYN,11234,40.6229,-73.91762,"(40.6229, -73.91762)",,,2265      RALPH AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4422931,Sedan,Station Wagon/Sport Utility Vehicle,,,
07/14/2021,12:57,BROOKLYN,11234,40.625786,-73.92832,"(40.625786, -73.92832)",FLATLANDS AVENUE,AVENUE K,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4439447,Sedan,,,,
06/01/2021,18:16,BROOKLYN,11234,,,,pennsylvania avenue,belt parkway,,1,0,0,0,0,0,1,0,Unspecified,,,,,4422811,Station Wagon/Sport Utility Vehicle,,,,
05/27/2021,11:38,BROOKLYN,11234,40.61919,-73.92302,"(40.61919, -73.92302)",AVENUE N,EAST 54 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4423154,Motorscooter,Station Wagon/Sport Utility Vehicle,,,
06/02/2021,10:08,BROOKLYN,11234,40.61222,-73.918846,"(40.61222, -73.918846)",,,5602      AVENUE U,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4422952,Sedan,,,,
05/24/2021,9:05,BROOKLYN,11234,40.61782,-73.94309,"(40.61782, -73.94309)",,,3201      KINGS HIGHWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4423402,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
06/02/2021,8:00,BROOKLYN,11234,40.608204,-73.920715,"(40.608204, -73.920715)",FLATBUSH AVENUE,AVENUE V,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4422919,Bus,Station Wagon/Sport Utility Vehicle,,,
06/02/2021,15:50,BROOKLYN,11234,40.59732,-73.928795,"(40.59732, -73.928795)",AVENUE X,STUART STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4423053,Station Wagon/Sport Utility Vehicle,E-Bike,,,
06/04/2021,15:36,BROOKLYN,11234,40.62636,-73.91901,"(40.62636, -73.91901)",AVENUE K,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4423504,Bus,Sedan,,,
06/02/2021,16:28,BROOKLYN,11234,40.611053,-73.936554,"(40.611053, -73.936554)",,,1826      EAST 33 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4423048,Sedan,Box Truck,,,
06/02/2021,15:03,BROOKLYN,11234,40.609264,-73.93209,"(40.609264, -73.93209)",EAST 35 STREET,AVENUE S,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4422954,Box Truck,Sedan,,,
06/03/2021,9:34,BROOKLYN,11234,40.607174,-73.930984,"(40.607174, -73.930984)",AVENUE T,EAST 34 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4423436,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
06/02/2021,1:23,BROOKLYN,11234,40.622692,-73.933105,"(40.622692, -73.933105)",FLATLANDS AVENUE,TROY AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,4423827,Sedan,,,,
06/05/2021,21:00,BROOKLYN,11234,40.63333,-73.92083,"(40.63333, -73.92083)",,,5721      AVENUE H,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4424523,Station Wagon/Sport Utility Vehicle,Van,,,
06/05/2021,13:16,BROOKLYN,11234,40.628803,-73.92793,"(40.628803, -73.92793)",,,1791      UTICA AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4423651,Sedan,PK,,,
06/05/2021,6:31,BROOKLYN,11234,40.61312,-73.91745,"(40.61312, -73.91745)",,,5700      AVENUE U,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,4424548,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/06/2021,11:02,BROOKLYN,11234,40.63321,-73.92259,"(40.63321, -73.92259)",EAST 56 STREET,AVENUE H,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4424949,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/06/2021,18:15,BROOKLYN,11234,40.6146,-73.92448,"(40.6146, -73.92448)",FILLMORE AVENUE,EAST 52 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4424135,Sedan,,,,
06/05/2021,15:30,BROOKLYN,11234,,,,,,5100      Kings Plaza,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4424993,Station Wagon/Sport Utility Vehicle,Bus,,,
06/06/2021,18:20,BROOKLYN,11234,40.62601,-73.92471,"(40.62601, -73.92471)",AVENUE K,EAST 53 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4424136,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/06/2021,20:52,BROOKLYN,11234,40.625965,-73.93319,"(40.625965, -73.93319)",KINGS HIGHWAY,TROY AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4424545,Sedan,Motorcycle,,,
06/07/2021,16:30,BROOKLYN,11234,40.628407,-73.923996,"(40.628407, -73.923996)",AVENUE J,EAST 54 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4424623,E-Bike,Sedan,,,
06/07/2021,19:50,BROOKLYN,11234,40.609055,-73.93677,"(40.609055, -73.93677)",FILLMORE AVENUE,EAST 31 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4425162,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/07/2021,15:57,BROOKLYN,11234,40.61232,-73.93172,"(40.61232, -73.93172)",FILLMORE AVENUE,EAST 38 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4424626,Sedan,Sedan,,,
06/07/2021,1:39,BROOKLYN,11234,40.63032,-73.9213,"(40.63032, -73.9213)",FLATLANDS AVENUE,EAST 57 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4424162,Sedan,Sedan,,,
06/07/2021,0:50,BROOKLYN,11234,40.608204,-73.920715,"(40.608204, -73.920715)",FLATBUSH AVENUE,AVENUE V,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4424671,Sedan,Pick-up Truck,Sedan,,
12/22/2020,5:26,BROOKLYN,11234,40.62853,-73.9221,"(40.62853, -73.9221)",EAST 56 STREET                  ,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,,,,,4378407,Sedan,,,,
06/05/2021,17:35,BROOKLYN,11234,40.610188,-73.939354,"(40.610188, -73.939354)",MARINE PARKWAY,AVENUE R,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,4423831,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Sedan,
06/08/2021,14:20,BROOKLYN,11234,0,0,"(0.0, 0.0)",EAST 58 STREET,AVENUE L,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,4424951,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/08/2021,7:00,BROOKLYN,11234,40.614754,-73.936615,"(40.614754, -73.936615)",,,3614      QUENTIN ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4424950,Sedan,Sedan,,,
06/08/2021,23:12,BROOKLYN,11234,40.615166,-73.91864,"(40.615166, -73.91864)",AVENUE T,EAST 58 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4425163,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/06/2021,0:05,BROOKLYN,11234,40.623978,-73.92048,"(40.623978, -73.92048)",,,5702      AVENUE L,0,0,0,0,0,0,0,0,Other Vehicular,Turning Improperly,Unspecified,,,4425915,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/09/2021,18:22,BROOKLYN,11234,40.632492,-73.93415,"(40.632492, -73.93415)",TROY AVENUE,AVENUE H,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4426168,Motorcycle,,,,
06/10/2021,23:43,BROOKLYN,11234,40.607178,-73.91642,"(40.607178, -73.91642)",NATIONAL DRIVE,STRICKLAND AVENUE,,4,1,0,0,0,0,4,1,Unsafe Speed,,,,,4426256,Station Wagon/Sport Utility Vehicle,,,,
06/10/2021,9:30,BROOKLYN,11234,,,,,,50        AVIATION ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,4425573,Station Wagon/Sport Utility Vehicle,,,,
06/10/2021,18:50,BROOKLYN,11234,40.614414,-73.93282,"(40.614414, -73.93282)",RYDER STREET,AVENUE R,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4425843,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/10/2021,0:05,BROOKLYN,11234,40.63656,-73.92391,"(40.63656, -73.92391)",,,849       EAST 55 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4425899,Station Wagon/Sport Utility Vehicle,Sedan,,,
06/10/2021,16:30,BROOKLYN,11234,40.609978,-73.92664,"(40.609978, -73.92664)",AVENUE T,KIMBALL STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4425719,Sedan,Sedan,,,
06/11/2021,20:44,BROOKLYN,11234,40.6223,-73.92142,"(40.6223, -73.92142)",,,1375      EAST 56 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,4425900,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
06/12/2021,17:12,BROOKLYN,11234,40.635185,-73.92862,"(40.635185, -73.92862)",UTICA AVENUE,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4426244,Sedan,Sedan,,,
06/12/2021,10:22,BROOKLYN,11234,40.622272,-73.92827,"(40.622272, -73.92827)",,,1582      EAST 49 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4426238,Box Truck,Sedan,,,
06/12/2021,0:50,BROOKLYN,11234,40.608204,-73.920715,"(40.608204, -73.920715)",FLATBUSH AVENUE,AVENUE V,,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4426169,Sedan,,,,
06/08/2021,12:00,BROOKLYN,11234,40.61593,-73.91312,"(40.61593, -73.91312)",EAST 63 STREET,AVENUE U,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,,,,4426974,Sedan,Motorbike,,,
06/12/2021,18:00,BROOKLYN,11234,40.60276,-73.914734,"(40.60276, -73.914734)",,,2777      FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4426968,Sedan,Sedan,,,
06/12/2021,13:20,BROOKLYN,11234,40.615566,-73.929115,"(40.615566, -73.929115)",,,2228      FLATBUSH AVENUE,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4426972,Sedan,Station Wagon/Sport Utility Vehicle,,,
06/13/2021,23:30,BROOKLYN,11234,40.643764,-73.87721,"(40.643764, -73.87721)",PENNSYLVANIA AVENUE,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4427134,Sedan,Sedan,,,
06/08/2021,16:16,BROOKLYN,11234,40.61449,-73.92789,"(40.61449, -73.92789)",,,2285      FLATBUSH AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4427503,Sedan,,,,
